Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT,holiday,NATIONAL_HOLIDAY_IND,PROVINCIAL_HOLIDAY_IND,IMPACT_DAY_FLG,DAY_OF_WEEK,WEEK_OF_YEAR,DAY_OF_MONTH,MONTH_NO,YEAR_NO,PreviousDayHoliday,NextDayHoliday,Holiday_with_weekend
3/20/2023,54550,7906.78,2033.19,463.98,227.8,5409.61,15759.21878,35824.81891,-3485844.558,11,0,6.3,0,8.7,0,9.3,0,0,0,4.2,0,0,0,4.2,0,0,0,0,0,0,0,0.999906871,0.289851166,2.275136035,-0.412252416,0.034551037,-0.069854416,0.999906871,1.341989059,-0.285021188,-0.386427694,-0.119416287,-0.045630314,-0.119416287,-0.230469643,-0.119416287,0.251271976,-0.119416287,-0.29890942,-0.119416287,0.267989294,0,-0.108600832,0,0.238495641,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.530394368,0.40877249,0.634630151,0.125474607,0.147481549,0.305914241,0.530394368,0.575044955,0.414454716,0.481283422,0,0.619195046,0,0.544668588,0,0.329787234,0,0,0,0.076642336,0,0,0,0.076642336,0,0,0,0,0,0,0,0,0,0,0,2,12,20,3,2023,0,0,0
3/21/2023,36162,9309.05,2321.75,546.78,303.11,6440.52,10447.01869,13868.359,-3471976.199,11.5,0,5.7,0,8.6,0,9.4,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0.21095548,0.79095502,2.8758894,-0.123949203,0.588693252,0.371107745,0.21095548,0.107581052,-0.281323772,-0.314948432,-0.119416287,-0.145779393,-0.119416287,-0.246244601,-0.119416287,0.268004817,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.687070869,-0.084140632,0.341971322,-0.084140632,0.351606254,0.481268424,0.724699882,0.147866299,0.196238508,0.364212353,0.351606254,0.3402212,0.41547388,0.494652406,0,0.600619195,0,0.541786744,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.882352941,0,0.329787234,0,0,0,0,0,3,12,21,3,2023,0,0,0
3/22/2023,37297,8798.52,2253.1,549.14,273.62,5996.28,10774.91444,16541.08065,-3455435.118,12.3,0,0.6,0,6.5,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259653535,0.608516152,2.732966893,-0.115731865,0.371701432,0.181088218,0.259653534,0.25784339,-0.276913787,-0.200581613,-0.119416287,-0.997046565,-0.119416287,-0.577518721,-0.119416287,0.619394464,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.362641957,0.454874542,0.703271801,0.148504516,0.177146187,0.339090515,0.362641957,0.368805887,0.416689457,0.516042781,0,0.442724458,0,0.481268012,0,0.407801418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,22,3,2023,0,0,0
3/23/2023,34127,8768.32,2292.44,517.22,271.08,5958.66,9859.117495,13501.301,-3441933.817,9.8,0,6,0,7.9,0,10.1,0,0,0,0.2,0,0,0,0.2,0,0,0,14,0,41,0,0.123642228,0.597724125,2.81486888,-0.226874843,0.353011734,0.164996613,0.123642228,0.086944786,-0.273314232,-0.557977922,-0.119416287,-0.095704854,-0.119416287,-0.356669308,-0.119416287,0.385134699,-0.119416287,-0.29890942,-0.119416287,-0.424302441,0,-0.108600832,0,-0.440916185,0,-0.138702509,0,0.269199354,-0.084140632,0.806089824,-0.084140632,0.331819773,0.453313233,0.7155512,0.139872357,0.175501748,0.336963099,0.331819773,0.336295525,0.417681647,0.449197861,0,0.609907121,0,0.521613833,0,0.358156028,0,0,0,0.003649635,0,0,0,0.003649635,0,0,0,0.411764706,0,0.436170213,0,0,0,0,0,5,12,23,3,2023,0,0,0
3/24/2023,30802,6931.75,2195.67,391.74,182.8,4344.34,8898.541832,15764.2148,-3426169.602,9,0,2.3,0,5.7,0,12.3,0,0,0,0.3,0,0,0,0.3,0,0,0,25,0,32,0,-0.019019474,-0.058577661,2.613403316,-0.663786524,-0.296565677,-0.525513747,-0.019019474,0.214167432,-0.269111366,-0.672344741,-0.119416287,-0.713290841,-0.119416287,-0.703718386,-0.119416287,0.753257187,-0.119416287,-0.29890942,-0.119416287,-0.406995148,0,-0.108600832,0,-0.42393089,0,-0.138702509,0,1.24398602,-0.084140632,0.388383172,-0.084140632,0.29949051,0.35836443,0.685345877,0.105938666,0.118347792,0.245673066,0.29949051,0.360497328,0.418840134,0.427807487,0,0.495356037,0,0.458213256,0,0.436170213,0,0,0,0.005474453,0,0,0,0.005474453,0,0,0,0.735294118,0,0.340425532,0,0,0,0,0,6,12,24,3,2023,0,0,0
3/25/2023,3,2612.5,882,202.62,94.56,1527.88,0.866684809,-5285.704672,-3431455.307,7.7,0,1.3,0,4.5,0,13.5,0,0,0,2.9,0,0,0,2.9,0,0,0,28,0,36,0,-1.340474439,-1.602069872,-0.121527625,-1.322287777,-0.945848762,-1.730228307,-1.340474439,-0.969274218,-0.270520577,-0.858190823,-0.119416287,-0.880205972,-0.119416287,-0.893017883,-0.119416287,0.954051271,-0.119416287,-0.29890942,-0.119416287,0.04299448,0,-0.108600832,0,0.017686797,0,-0.138702509,0,1.509836929,-0.084140632,0.574030573,-0.084140632,2.92E-05,0.135063595,0.275303239,0.054794743,0.061219733,0.086401839,2.92E-05,0.135368999,0.418451696,0.393048128,0,0.464396285,0,0.423631124,0,0.478723404,0,0,0,0.052919708,0,0,0,0.052919708,0,0,0,0.823529412,0,0.382978723,0,0,0,0,0,7,12,25,3,2023,0,0,1
3/26/2023,2,4879.03,984.77,312.16,247.85,3582.1,0.577789873,-12397.31736,-3443852.624,9.2,0,0,0,4.6,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.340517345,-0.792121061,0.092429345,-0.940877946,0.182081928,-0.851554815,-1.340517345,-1.369094211,-0.273825801,-0.643753037,-0.119416287,-1.097195644,-0.119416287,-0.877242925,-0.119416287,0.937318431,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,1.94E-05,0.252240892,0.307381373,0.084417762,0.160462256,0.202568281,1.94E-05,0.05931049,0.417540637,0.43315508,0,0.424148607,0,0.426512968,0,0.475177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,26,3,2023,0,0,1
3/27/2023,56713,7866.78,1205.74,465.22,171.59,6195.82,16384.09853,35266.37973,-3408586.244,10.5,0,1.3,0,5.9,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092712063,0.27555709,0.552467018,-0.407934832,-0.379050529,0.266439597,1.092712063,1.310593205,-0.264423501,-0.457906956,-0.119416287,-0.880205972,-0.119416287,-0.67216847,-0.119416287,0.719791506,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.551425404,0.406704531,0.376353886,0.125809941,0.11109025,0.350374532,0.551425405,0.569072463,0.420132307,0.467914439,0,0.464396285,0,0.463976945,0,0.429078014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,27,3,2023,0,0,0
3/28/2023,39270,9307.8,1281.77,551.21,239.73,7474.82,11344.90415,13396.16471,-3395190.08,16.7,0,0.3,0,8.5,0,9.5,0,0,0,0,0,0,0,0,0,0,0,11,0,54,0,0.344306629,0.79050833,0.710753954,-0.108524284,0.122333756,0.813519947,0.344306628,0.081033948,-0.260851977,0.428435893,-0.119416287,-1.047121104,-0.119416287,-0.262019559,-0.119416287,0.284737657,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,0.003348444,-0.084140632,1.409443877,-0.084140632,0.381825607,0.4812038,0.400085525,0.149064309,0.155205231,0.42270217,0.381825607,0.335171095,0.42111677,0.63368984,0,0.433436533,0,0.538904899,0,0.336879433,0,0,0,0,0,0,0,0,0,0,0,0.323529412,0,0.574468085,0,0,0,0,0,3,13,28,3,2023,0,0,0
3/29/2023,37824,8756.5,1415.32,537.28,174.65,6803.9,10927.16208,14272.53148,-3380917.548,12.7,0,2.2,0,7.5,0,10.5,0,0,0,0,0,0,0,0,0,0,0,30,0,33,0,0.282264878,0.593500225,0.988791838,-0.15702747,-0.356534593,0.526540159,0.282264879,0.13030392,-0.257046805,-0.143398203,-0.119416287,-0.729982354,-0.119416287,-0.41976914,-0.119416287,0.45206606,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.687070869,-0.084140632,0.434795022,-0.084140632,0.367766024,0.452702151,0.44177118,0.145297204,0.113071345,0.384761545,0.367766024,0.344543814,0.422165636,0.526737968,0,0.492260062,0,0.510086455,0,0.372340426,0,0,0,0,0,0,0,0,0,0,0,0.882352941,0,0.35106383,0,0,0,0,0,4,13,29,3,2023,0,0,0
3/30/2023,29510,8701.63,1467.49,492.85,203.27,6741.29,8525.289574,6175.253869,-3374742.294,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,10,0,31,0,-0.074453735,0.573892327,1.097404616,-0.311729303,-0.145944363,0.499759314,-0.074453735,-0.324930866,-0.255400433,-1.958971457,8.374067112,-1.097195644,8.374067112,-1.602890998,8.374067112,-1.304882177,8.374067112,-0.29890942,8.374067112,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.085268525,-0.084140632,0.341971322,-0.084140632,0.286928283,0.449865428,0.458055273,0.133281951,0.131600414,0.38122094,0.286928283,0.257943645,0.422619446,0.187165775,1,0.424148607,1,0.293948127,1,0,1,0,1,0,0,0,0,0,0,0,0,0.294117647,0,0.329787234,0,0,0,0,0,5,13,30,3,2023,0,0,0
3/31/2023,32712,6890.45,1197.27,416.58,243.04,5276.6,9450.33116,14447.2285,-3360295.066,7.6,0,5.5,0,6.6,0,11.4,0,0,0,4,0,0,0,4,0,0,0,16,0,46,0,0.062930556,-0.073336295,0.534833316,-0.57729556,0.14668923,-0.126748206,0.062930556,0.140125512,-0.251548686,-0.872486675,-0.119416287,-0.179162419,-0.119416287,-0.561743763,-0.119416287,0.602661624,-0.119416287,-0.29890942,-0.119416287,0.233374707,0,-0.108600832,0,0.204525049,0,-0.138702509,0,0.446433293,-0.084140632,1.038149075,-0.084140632,0.318061605,0.356229262,0.373710101,0.112656174,0.157348181,0.298392506,0.318061605,0.346412194,0.423681149,0.390374332,0,0.594427245,0,0.484149856,0,0.404255319,0,0,0,0.072992701,0,0,0,0.072992701,0,0,0,0.470588235,0,0.489361702,0,0,0,0,0,6,13,31,3,2023,0,0,0
4/1/2023,5,2704,452.65,184.2,62.71,2067.15,1.444474682,-7150.369442,-3367445.435,10.7,0,2.9,0,6.8,0,11.2,0,0,0,0,0,0,0,0,0,0,0,23,0,36,0,-1.340388627,-1.569372172,-1.015391838,-1.386424797,-1.180205813,-1.499560582,-1.340388627,-1.074107016,-0.253455032,-0.429315251,-0.119416287,-0.613141762,-0.119416287,-0.530193847,-0.119416287,0.569195943,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.066752081,-0.084140632,0.574030573,-0.084140632,4.86E-05,0.139794052,0.141287995,0.049813403,0.040599508,0.116897636,4.86E-05,0.115426458,0.42315568,0.473262032,0,0.513931889,0,0.489913545,0,0.397163121,0,0,0,0,0,0,0,0,0,0,0,0.676470588,0,0.382978723,0,0,0,0,0,7,13,1,4,2023,0,0,1
4/2/2023,2,4900.6,753.67,310.73,136.56,3836.2,0.577789873,-13276.87587,-3380722.311,0,1,0,1,0,1,0,1,0,1,7.7,0,0.4,0,8.1,0,0,0,0,1,0,1,-1.340517345,-0.784412981,-0.388697986,-0.945857096,-0.636806496,-0.742865904,-1.340517345,-1.418543625,-0.256994753,-1.958971457,8.374067112,-1.097195644,8.374067112,-1.602890998,8.374067112,-1.304882177,8.374067112,-0.29890942,8.374067112,0.873744563,0,0.179314711,0,0.900922171,0,-0.138702509,0,-0.971438222,11.88486432,-1.096796035,11.88486432,1.94E-05,0.25335604,0.23524693,0.084031045,0.088411239,0.216937674,1.94E-05,0.049903635,0.422179984,0.187165775,1,0.424148607,1,0.293948127,1,0,1,0,1,0.140510949,0,0.014388489,0,0.147810219,0,0,0,0,1,0,1,0,0,0,0,1,14,2,4,2023,0,0,1
4/3/2023,59410,7896.17,1178.28,467.24,161.67,6250.65,17163.24817,37773.58755,-3342948.724,8.7,0,0.8,0,4.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208428938,0.286059662,0.495298015,-0.400901348,-0.452043369,0.289892619,1.208428937,1.451550237,-0.246924012,-0.715232299,-0.119416287,-0.963663538,-0.119416287,-0.845693009,-0.119416287,0.90385275,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.577648569,0.408223964,0.367782654,0.126356212,0.104667875,0.353475176,0.577648569,0.595886984,0.424955905,0.419786096,0,0.448916409,0,0.432276657,0,0.468085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,3,4,2023,0,0,0
4/4/2023,36072,9354.67,1350.85,501.75,255.6,7502.07,10421.01815,10103.83977,-3332844.884,10.7,0,1.7,0,6.2,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20709396,0.807257414,0.854571678,-0.28074019,0.239107584,0.825175881,0.207093961,-0.104062934,-0.244230247,-0.429315251,-0.119416287,-0.81343992,-0.119416287,-0.624843595,-0.119416287,0.669592985,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.350731176,0.483626932,0.421647824,0.135688788,0.165479736,0.424243161,0.350731176,0.299959767,0.42569842,0.473262032,0,0.476780186,0,0.472622478,0,0.418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,4,2023,0,0,0
4/5/2023,35479,8759.06,1346.71,507.98,200.36,6904.37,10249.70345,11579.75799,-3321265.126,10.9,0,0.8,0,5.9,0,12.1,0,0,0,0,0,0,0,0,0,0,0,13,0,36,0,0.181650836,0.594415046,0.845952608,-0.25904781,-0.167356577,0.569515267,0.181650836,-0.021085747,-0.241142991,-0.400723546,-0.119416287,-0.963663538,-0.119416287,-0.67216847,-0.119416287,0.719791506,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,0.180582384,-0.084140632,0.574030573,-0.084140632,0.344965386,0.4528345,0.420355584,0.137373573,0.129716431,0.390443138,0.344965386,0.315744673,0.426549398,0.478609626,0,0.448916409,0,0.463976945,0,0.429078014,0,0,0,0,0,0,0,0,0,0,0,0.382352941,0,0.382978723,0,0,0,0,0,4,14,5,4,2023,0,0,0
4/6/2023,31260,8423.32,1537.19,450.92,283.62,6435.21,9030.855713,8984.739382,-3312280.386,10.9,0,6.7,0,8.8,0,9.2,0,0,0,9.9,0,0,0,9.9,0,0,0,9,0,48,0,0.000631371,0.474437718,1.242513118,-0.457726329,0.445282924,0.368836442,0.000631371,-0.166979564,-0.238747587,-0.400723546,-0.119416287,0.021135739,-0.119416287,-0.214694685,-0.119416287,0.234539136,-0.119416287,-0.29890942,-0.119416287,1.254505017,0,-0.108600832,0,1.206657493,0,-0.138702509,0,-0.173885495,-0.084140632,1.130972776,-0.084140632,0.303943684,0.435477083,0.479811096,0.121942777,0.183620355,0.363912071,0.303943684,0.287991018,0.427209672,0.478609626,0,0.631578947,0,0.547550432,0,0.326241135,0,0,0,0.180656934,0,0,0,0.180656934,0,0,0,0.264705882,0,0.510638298,0,0,0,0,0,5,14,6,4,2023,0,0,0
4/7/2023,1,16,0,0,0,16,0.288894936,-54.383456,-3312334.77,14,0,8.5,0,11.3,0,6.7,0,0,0,5.2,0,0,0,5.2,0,0,0,20,0,44,0,-1.34056025,-2.52993409,-1.957764345,-2.027794989,-1.641635349,-2.37692091,-1.34056025,-0.675165568,-0.238762086,0.042447878,-0.119416287,0.321582976,-0.119416287,0.179679268,-0.119416287,-0.183781873,-0.119416287,-0.29890942,-0.119416287,0.441062228,0,-0.108600832,0,0.408348597,0,-0.138702509,0,0.800901172,-0.084140632,0.945325375,-0.084140632,9.72E-06,0.000827184,0,0,0,0.000904802,9.72E-06,0.19131784,0.427205676,0.561497326,0,0.687306502,0,0.619596542,0,0.237588652,0,0,0,0.094890511,0,0,0,0.094890511,0,0,0,0.588235294,0,0.468085106,0,0,1,0,0,6,14,7,4,2023,0,0,0
4/8/2023,6,2310.47,928,172.15,80.95,1210.32,1.733369619,-4183.481529,-3316518.251,9.5,0,7.2,0,8.4,0,9.6,0,0,0,4.4,0,0,0,4.4,0,0,0,12,0,51,0,-1.340345722,-1.710000867,-0.025760178,-1.428381967,-1.045993172,-1.866061642,-1.340345722,-0.907306438,-0.239877436,-0.600865479,-0.119416287,0.104593304,-0.119416287,-0.277794517,-0.119416287,0.301470497,-0.119416287,-0.29890942,-0.119416287,0.302603881,0,-0.108600832,0,0.272466232,0,-0.138702509,0,0.091965414,-0.084140632,1.270208326,-0.084140632,5.83E-05,0.119448951,0.289661458,0.046554708,0.052408391,0.068443774,5.83E-05,0.147157246,0.426898238,0.441176471,0,0.647058824,0,0.536023055,0,0.340425532,0,0,0,0.080291971,0,0,0,0.080291971,0,0,0,0.352941176,0,0.542553191,0,0,0,0,0,7,14,8,4,2023,0,0,1
4/9/2023,0,0,0,0,0,0,0,0,-3316518.251,11.6,0,7,0,9.3,0,8.7,0,0,0,9.1,0,0,0,9.1,0,0,0,12,0,59,0,-1.340603156,-2.53565172,-1.957764345,-2.027794989,-1.641635349,-2.383764761,-1.340603156,-0.672108091,-0.239877436,-0.300652579,-0.119416287,0.071210278,-0.119416287,-0.135819894,-0.119416287,0.150874934,-0.119416287,-0.29890942,-0.119416287,1.11604667,0,-0.108600832,0,1.070775128,0,-0.138702509,0,0.091965414,-0.084140632,1.641503128,-0.084140632,0,0,0,0,0,0,0,0.191899469,0.426898238,0.497326203,0,0.640866873,0,0.561959654,0,0.308510638,0,0,0,0.166058394,0,0,0,0.166058394,0,0,0,0.352941176,0,0.627659574,0,0,0,0,0,1,15,9,4,2023,0,0,1
4/10/2023,3180,1442.75,236.75,120.04,57.75,1085.96,918.6858978,-579.0136174,-3317097.265,10.6,0,4.8,0,7.7,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.204162792,-2.020082261,-1.464874273,-1.609824968,-1.216702233,-1.919255475,-1.204162792,-0.704660654,-0.240031805,-0.443611103,-0.119416287,-0.296003012,-0.119416287,-0.388219224,-0.119416287,0.41860038,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,-0.971438222,-0.084140632,-1.096796035,-0.084140632,0.030919415,0.074588709,0.073898007,0.032462545,0.037388321,0.061411198,0.030919415,0.185706934,0.426855688,0.470588235,0,0.572755418,0,0.515850144,0,0.365248227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,15,10,4,2023,0,0,0
4/11/2023,72808,7747.2,1224.75,460.86,190.39,6061.59,21033.86253,51826.01231,-3265271.253,10.9,0,5.1,0,8,0,10,0,0,0,6.2,0,0,0,6.2,0,0,0,20,0,44,0,1.783280512,0.232824949,0.592043957,-0.423116016,-0.240717325,0.209023963,1.783280511,2.241587688,-0.226214575,-0.400723546,-0.119416287,-0.245928472,-0.119416287,-0.34089435,-0.119416287,0.368401859,-0.119416287,-0.29890942,-0.119416287,0.614135162,0,-0.108600832,0,0.578201554,0,-0.138702509,0,0.800901172,-0.084140632,0.945325375,-0.084140632,0.707918482,0.400522367,0.382287576,0.124630862,0.123261686,0.342783805,0.707918482,0.746177293,0.430664299,0.478609626,0,0.582043344,0,0.524495677,0,0.354609929,0,0,0,0.113138686,0,0,0,0.113138686,0,0,0,0.588235294,0,0.468085106,0,0,0,0,0,3,15,11,4,2023,0,0,0
4/12/2023,34528,8669.15,1336.62,489.85,183.75,6842.68,9974.964365,10842.29583,-3254428.957,11.2,0,-0.8,0,5.2,0,12.8,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0.140847444,0.562285537,0.824946226,-0.322175072,-0.289575435,0.543127943,0.140847444,-0.062546402,-0.223323932,-0.357835989,-0.119416287,-1.230727749,-0.119416287,-0.782593176,-0.119416287,0.836921389,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.598453899,-0.084140632,0.388383172,-0.084140632,0.335718731,0.448186245,0.41720614,0.132470658,0.118962838,0.38695456,0.335718731,0.307857535,0.431461083,0.486631016,0,0.399380805,0,0.443804035,0,0.453900709,0,0,0,0,0,0,0,0,0,0,0,0.852941176,0,0.340425532,0,0,0,0,0,4,15,12,4,2023,0,0,0
4/13/2023,40439,8693.53,1425.43,505.02,237.31,6763.08,11682.62233,17028.82852,-3237400.128,10.3,0,3.9,0,7.1,0,10.9,0,0,0,0,0,0,0,0,0,0,0,23,0,31,0,0.39446348,0.570997776,1.009839858,-0.269354302,0.104527035,0.509079784,0.394463479,0.285264927,-0.218783909,-0.48649866,-0.119416287,-0.44622663,-0.119416287,-0.482868972,-0.119416287,0.518997422,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,1.066752081,-0.084140632,0.341971322,-0.084140632,0.393191895,0.449446666,0.444926867,0.136573098,0.153638482,0.382453168,0.393191895,0.374022338,0.432712504,0.462566845,0,0.544891641,0,0.498559078,0,0.386524823,0,0,0,0,0,0,0,0,0,0,0,0.676470588,0,0.329787234,0,0,0,0,0,5,15,13,4,2023,0,0,0
4/14/2023,37364,6883.3,1199.95,402.58,247.5,5280.77,10794.2704,19084.79419,-3218315.334,11.2,0,0.9,0,6.1,0,11.9,0,0,0,0,0,0,0,0,0,0,0,19,0,32,0,0.262528222,-0.075891361,0.540412811,-0.62604248,0.179506576,-0.124964527,0.262528221,0.400852799,-0.21369575,-0.357835989,-0.119416287,-0.946972025,-0.119416287,-0.640618554,-0.119416287,0.686325825,-0.119416287,-0.29890942,-0.119416287,-0.458917028,0,-0.108600832,0,-0.474886777,0,-0.138702509,0,0.712284202,-0.084140632,0.388383172,-0.084140632,0.363293404,0.355859615,0.374546624,0.108870139,0.16023566,0.29862832,0.363293404,0.396010836,0.434115016,0.486631016,0,0.452012384,0,0.469740634,0,0.421985816,0,0,0,0,0,0,0,0,0,0,0,0.558823529,0,0.340425532,0,0,0,0,0,6,15,14,4,2023,0,1,0
4/15/2023,8,2617.66,564.5,155.38,58.49,1897.78,2.311159491,-6561.100945,-3224876.435,11.1,0,6,0,8.6,0,9.4,0,0,0,5,0,0,0,5,0,0,0,12,0,41,0,-1.34025991,-1.600225936,-0.782531206,-1.486773814,-1.211257203,-1.572007024,-1.34025991,-1.040977916,-0.215444992,-0.372131841,-0.119416287,-0.095704854,-0.119416287,-0.246244601,-0.119416287,0.268004817,-0.119416287,-0.29890942,-0.119416287,0.406447641,0,-0.108600832,0,0.374378006,0,-0.138702509,0,0.091965414,-0.084140632,0.806089824,-0.084140632,7.78E-05,0.135330362,0.176200316,0.042019579,0.037867409,0.107319738,7.78E-05,0.121728669,0.433632851,0.483957219,0,0.609907121,0,0.541786744,0,0.333333333,0,0,0,0.091240876,0,0,0,0.091240876,0,0,0,0.352941176,0,0.436170213,0,1,0,0,0,7,15,15,4,2023,0,0,1
4/16/2023,1,4909.3,721.25,308.24,198.6,3879.81,0.288894936,-13428.8304,-3238305.266,11.4,0,5.6,0,8.5,0,9.5,0,0,0,9.9,0,0,0,9.9,0,0,0,19,0,49,0,-1.34056025,-0.781304019,-0.456193218,-0.954527084,-0.18030692,-0.724212132,-1.34056025,-1.427086618,-0.219025226,-0.329244284,-0.119416287,-0.162470906,-0.119416287,-0.262019559,-0.119416287,0.284737657,-0.119416287,-0.29890942,-0.119416287,1.254505017,0,-0.108600832,0,1.206657493,0,-0.138702509,0,0.712284202,-0.084140632,1.177384626,-0.084140632,9.72E-06,0.253805821,0.225127507,0.083357672,0.128576978,0.219403826,9.72E-06,0.048278485,0.432645987,0.49197861,0,0.59752322,0,0.538904899,0,0.336879433,0,0,0,0.180656934,0,0,0,0.180656934,0,0,0,0.558823529,0,0.521276596,0,0,0,0,0,1,16,16,4,2023,1,0,1
